,updated,ID,name,absorption,protein_binding,half_life,strength,route,state,experimental_water_solubility,experimental_logP,predicted_water_solubility,pKa_strongest_acidic,pKa_strongest_basic,SMILES,pb_low,pb_high,half_life_low,half_life_high,total_charge,strength_norm,molecular_weight,n_rings,aromatic_rings,n_heterocycles,n_aromatic_heterocycles,n_saturated_heterocycles,n_aliphatic_heterocycles
64,04/06/2019 00:00,DB00172,Proline,,,,,Intravenous,solid,1.62E+005 mg/L (at 25 Â°C),-2.54,365,1.94,11.33,OC(=O)[C@@H]1CCCN1,,,,,0,,115.0633285,1,0,1,0,1,1
65,04/06/2019 00:00,DB00173,Adenine,,,,,Intravenous,solid,1030 mg/L (at 25 Â°C),-0.09,11.5,10.29,5.32,NC1=C2NC=NC2=NC=N1,,,,,0,,135.0544952,2,2,2,2,0,0
66,04/06/2019 00:00,DB00174,Asparagine,,,,,,solid,2.94E+004 mg/L (at 25 Â°C),-3.82,168,2,8.43,N[C@@H](CC(N)=O)C(O)=O,,,,,0,,132.0534921,0,0,0,0,0,0
67,02/07/2019 00:00,DB00175,Pravastatin,"Pravastatin is absorbed 60-90 min after oral administration and it presents a low bioavailability of 17%.[A34502] This low bioavailability can be presented due to the polar nature of pravastatin which produces a high range of first-pass metabolism and incomplete absorption.[T239]

Pravastatin is rapidly absorbed from the upper part of the small intestine via proton-coupled carrier-mediated transport to be later taken up in the livery by the sodium-independent bile acid transporter.[A39676] The reported time to reach the peak serum concentration in the range of 30-55 mcg/L is of 1-1.5 hours with an AUC ranging from 60-90 mcg.h/L.[A177907]",43-48%,The reported elimination half-life of pravastatin is reported to be of 1.8 hours.[A34502],10 mg,Oral,solid,10 mg/ml,0.59,0.242,4.21,-2.7,[H][C@]12[C@H](C[C@H](O)C=C1C=C[C@H](C)[C@@H]2CC[C@@H](O)C[C@@H](O)CC(O)=O)OC(=O)[C@@H](C)CC,0.43,0.48,,,0,10,424.2461035,2,0,0,0,0,0
68,02/07/2019 00:00,DB00176,Fluvoxamine,"Well absorbed, bioavailability of fluvoxamine maleate is 53% [FDA Label].",~77-80%,15.6 hours [FDA Label].,100 mg,Oral,solid,,3.2,0.00734,,8.86,COCCCC\C(=N/OCCN)C1=CC=C(C=C1)C(F)(F)F,0.77,0.8,,,0,100,318.1555126,1,1,0,0,0,0
69,02/07/2019 00:00,DB00177,Valsartan,"Absolute bioavailability for valsartan is approximately 25% (ranges between 10%-35%). The bioavailability of the suspension is 1.6 times higher than that of the oral tablet. With the tablet, food decreases the exposure to valsartan by approximately 40% and peak plasma concentration by approximately 50%. AUC and Cmax values of valsartan genereally increase linearly with increasing dose over the therapeutic dose range. Valsartan does not accumulate appreciably in plasma following repetitive administration [FDA label].

After one oral dose, the antihypertensive activity of valsartan begins within approximately 2 hours and peaks within 4-6 hours in most patients [F3139].",0.97,"After intravenous (IV) administration, valsartan demonstrates bi-exponential decay kinetics (t1/2Î± <1 hour and t1/2Î² between 5-9 hours) [F3139].",160 mg/1,Oral,solid,"soluble in ethanol, DMSO, and dimethyl formamide at 30 mg/mL",1.499,0.0234,4.37,-0.11,CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)[C@@H](C(C)C)C(O)=O,0.97,0.97,,,0,160,435.2270398,3,3,1,1,0,0
70,02/07/2019 00:00,DB00178,Ramipril,"The extent of absorption is at least 50-60%.[FDA Label]. Food decreases the rate of absorption from the GI tract without affecting the extent of absorption. The absolute bioavailabilities of ramipril and ramiprilat were 28% and 44%, respectively, when oral administration was compared to intravenous administration. The serum concentration of ramiprilat was unchanged when capsules were opened and the contents dissolved in water, dissolved in apple juice, or suspended in apple sauce.",0.73,"Plasma concentrations of ramiprilat decline in a triphasic manner.[FDA Label] Initial rapid decline represents distribution into tissues and has a half life of 2-4 hours. The half life of the apparent elimination phase is 9-18 hours, which is thought to represent clearance of free drug. The half-life of the terminal elimination phase is > 50 hours and thought to represent clearance of drug bound to ACE due to its slow dissociation. The half life of ramiprilat after multiple daily doses (MDDs) is dose-dependent, ranging from 13-17 hours with 5-10 mg MDDs to 27-36 hours for 2.5 mg MDDs. ",1.25 mg/1,Oral,solid,3.5mg/L,2.9,0.039,3.75,5.2,[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,0.73,0.73,,,0,1.25,416.2311221,3,1,1,0,1,1
71,04/06/2019 00:00,DB00179,Masoprocol,Less than 1%-2% is absorbed through the skin over a 4-day period following application.,,,,,solid,,5.8,0.0136,9.21,-6.3,C[C@@H](CC1=CC(O)=C(O)C=C1)[C@H](C)CC1=CC(O)=C(O)C=C1,,,,,0,,302.1518092,2,2,0,0,0,0
72,02/07/2019 00:00,DB00180,Flunisolide,Absorbed rapidly,0.4,1.8 hours,250 ug/1,Respiratory (inhalation),solid,Practically insoluble,1.1,0.0374,13.73,-2.9,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO,0.4,0.4,1.8,1.8,0,,434.2104669,5,0,1,0,1,1
73,02/07/2019 00:00,DB00181,Baclofen,"Rapidly and almost completely absorbed from the gastrointestinal tract.  Absorption may be dose-dependent, being reduced with increased doses [FDA label].

Baclofen, when introduced directly into the intrathecal space, allows for effective CSF concentrations to be achieved with resulting plasma concentrations 100 times less than concentrations occurring with oral administration [F2983], [FDA label].",0.3,Elimination half-life: Approximately 5.5 hours [FDA label].,0.05 mg/1mL,Intrathecal,solid,slightly soluble,1.3,0.712,3.89,9.79,NCC(CC(O)=O)C1=CC=C(Cl)C=C1,0.3,0.3,,,0,,213.0556563,1,1,0,0,0,0
74,02/07/2019 00:00,DB00182,Amphetamine,Amphetamine is well absorbed in the gut and as it is a weak base hence the more basic the environment the more of the drug is found in a lipid-soluble form and the absorption through lipid-rich cell membranes is highly favored.[A174292] The peak response of amphetamine occurs 1-3 hours after oral administration and approximately 15 minutes after injection and it presents a bioavailability of over 75%.[L5206] Complete amphetamine absorption is usually done after 4-6 hours.[L5209],,"The half-life of amphetamine highly depends on the isomer. For d-amphetamine, the reported half-life is of approximately 9-11 hours while for l-amphetamine the half-life is reported to be of 11-14 hours. The urine pH can modify this pharmacokinetic parameter which can vary from 7 hours in acid urine to 34 hours for alkaline urine.[A174292]",1.25 mg/1mL,Oral,liquid,Moderate solubility ,1.76,1.74,,10.01,CC(N)CC1=CC=CC=C1,,,,,0,,135.1047994,1,1,0,0,0,0
75,04/06/2019 00:00,DB00183,Pentagastrin,Rapidly absorbed after parenteral administration.,,10 minutes or less,250 ug/1.6mL,Intravenous,solid,,1.6,0.00261,4,,CSCC[C@H](NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,,,,,0,,767.3312471,3,3,1,1,0,0
76,02/07/2019 00:00,DB00184,Nicotine,Absorption of nicotine through the buccal mucosa is relatively slow and the high and rapid rise followed by the decline in nicotine arterial plasma concentrations seen with cigarette smoking are not achieved with the inhaler. About 10% of absorbed nicotine is excreted unchanged in urine.,0.05,"Cotinine has a half life of 15-20 hours, while nicotine has a half life of 1-3 hours",14 mg/1,Transdermal,liquid,1E+006 mg/L,1.17,93.3,,8.86,CN1CCC[C@H]1C1=CN=CC=C1,0.05,0.05,,,0,,162.1156984,2,1,2,1,1,1
77,04/06/2019 00:00,DB00185,Cevimeline,Rapidly absorbed with peak concentration after 1.5 to 2 hours,0.2,5 &plusmn; 1 hours,30 mg/1,Oral,solid,Very soluble,1.3,2.41,,8.59,CC1O[C@@]2(CS1)CN1CCC2CC1,0.2,0.2,,,0,30,199.1030852,4,0,4,0,4,4
78,02/07/2019 00:00,DB00186,Lorazepam,"Readily absorbed with an absolute bioavailability of 90% when given orally. When intramuscularly administered a dose of 4 mg, lorazepam is completely and rapidly absorbed and achieves a maximal serum concentration of 48 ng/ml in 15-30 minutes. When administered orally, the time to attained maximum concentration is observed to be of 2 hours.[T385]",0.85,"When administered parentally, the registered half-life of lorazepam is of 14 hours.[T385]",4.0 mg/1mL,Intramuscular; Intravenous,solid,80 mg/L,2.39,0.0176,10.61,-2.2,OC1N=C(C2=CC=CC=C2Cl)C2=C(NC1=O)C=CC(Cl)=C2,0.85,0.85,,,0,,320.0119329,3,2,1,0,0,1
79,02/07/2019 00:00,DB00187,Esmolol,"Rapidly absorbed, steady-state blood levels for dosages from 50-300 &micro;g/kg/min (0.05-0.3 mg/kg/mm) are obtained within five minutes.",0.55,Rapid distribution half-life of about 2 minutes and an elimination half-life of about 9 minutes. The acid metabolite has an elimination half-life of about 3.7 hours.,20 mg/1mL,Intravenous,solid,Very soluble as hydrochloride salt,1.7,0.144,14.09,9.67,COC(=O)CCC1=CC=C(OCC(O)CNC(C)C)C=C1,0.55,0.55,,,0,,295.1783583,1,1,0,0,0,0
80,02/07/2019 00:00,DB00188,Bortezomib,,0.83,The mean elimination half-life of bortezomib after first dose ranged from 9 to 15 hours at doses ranging from 1.45 to 2.00 mg/m2 in patients with advanced malignancies.,1 mg/1mL,Intravenous,solid,"The solubility of bortezomib, as the monomeric boronic acid, is 3.3 to 3.8 mg/mL in a pH range of 2 to 6.5.",,0.0532,13.04,-0.7,CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=CN=CC=N1)B(O)O,0.83,0.83,,,0,,384.1968857,2,2,1,1,0,0
81,02/07/2019 00:00,DB00189,Ethchlorvynol,Rapidly absorbed from gastrointestinal tract.,35-50%,"Plasma half-life is approximately 10 to 20 hours, terminal half-life is 21-100 hours.",200 mg,Oral,liquid,,1.8,0.143,12.88,-3.7,CCC(O)(\C=C\Cl)C#C,0.35,0.5,,,0,200,144.0341926,0,0,0,0,0,0
82,04/06/2019 00:00,DB00190,Carbidopa,"When [levodopa]/carbidopa is administered orally, 40-70% of the administered dose is absorbed.[L5116] Once absorbed, carbidopa shows bioavailability of 58%.[A173941] A maximum concentration of 0.085 mcg/ml was achieved after 143 min with an AUC of 19.28 mcg.min/ml.[A173944]",,The reported half-life of carbidopa is of approximately 107 minutes.[A173944],1 kg/1kg,Oral,solid,3.8 mg/L,-1.9,3.73,2.35,5.66,C[C@@](CC1=CC(O)=C(O)C=C1)(NN)C(O)=O,,,,,0,,226.0953569,1,1,0,0,0,0
83,04/06/2019 00:00,DB00191,Phentermine,"Phentermine shows a dose-dependent pharmacokinetic profile. After oral administration of a dose of 15 mg, the maximal concentration was achieved after 6 hours and its bioavailability was not affected by the consumption of high-fat meals.[A174370] The reported plasma concentration at steady-state is of around 200 ng/ml as observed in clinical trials.[T49]",,"The mean terminal half-life of phentermine is reported to be of approximately 20 hours.[A174370] In conditions where there is acidic urine (pH <5), the elimination half-life is of 7-8 hours.[T49]",30 mg,Oral,solid,18.6 g/L,1.9,0.757,,10.25,CC(C)(N)CC1=CC=CC=C1,,,,,0,30,149.1204495,1,1,0,0,0,0
84,04/06/2019 00:00,DB00192,Indecainide,Nearly complete following oral administration.,,,,,solid,1.88 mg/L,3.11,0.000896,16.51,10.4,CC(C)NCCCC1(C(N)=O)C2=CC=CC=C2C2=CC=CC=C12,,,,,0,,308.1888634,3,2,0,0,0,0
85,02/07/2019 00:00,DB00193,Tramadol,Oral administration of a dose of 100 mg of racemic tramadol has been shown to present a very rapid absorption and distribution. The reported peak concentration of 0.31 mg/L is reached after only 2 hours of the administration.[A173980] The bioavailability of tramadol has ranged from 75 to 90% depending on the tested individual and this bioavailability does not change according to any diet.[A173989],0.2,Tramadol reported a half-life of 5-6 hours while the M1 metabolite presents a half-life of 8 hours.[A173980],100 mg/1,Oral,solid,Soluble ,1.34,0.75,13.8,9.23,COC1=CC=CC(=C1)[C@@]1(O)CCCC[C@@H]1CN(C)C,0.2,0.2,,,0,100,263.188529,2,1,0,0,0,0
86,04/06/2019 00:00,DB00194,Vidarabine,Systemetic absorption of vidarabine should not be expected to occur following ocular administration and swallowing lacrimal secretions. ,24-38%,,30 mg/1g,Topical,solid,,-2.115,14,12.45,4.99,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,0.24,0.38,,,0,,267.0967539,3,2,3,2,1,1
87,02/07/2019 00:00,DB00195,Betaxolol,Absorption of an oral dose is complete. There is a small and consistent first-pass effect resulting in an absolute bioavailability of 89% &plusmn; 5% that is unaffected by the concomitant ingestion of food or alcohol.,0.5,14-22 hours,5 mg/1mL,Ophthalmic,solid,451 mg/L,2.81,0.0298,14.09,9.67,CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1,0.5,0.5,14,22,0,,307.2147438,2,1,0,0,0,0
88,02/07/2019 00:00,DB00196,Fluconazole,"The pharmacokinetic properties of fluconazole are comparable after administration by the intravenous (IV) and oral (PO) routes. In healthy volunteers, the bioavailability of orally administered fluconazole is measured to be above 90%.[FDA label] It is extensively absorbed in the gastrointestinal tract when an oral dose is taken.[A178813] Oral absorption is not affected by food intake with fluconazole but may increase the time until the maximum concentration is reached.[L6496,A178792]

Tmax (or the time taken to achieve the maximum concentration) in one clinical study of healthy patients receiving 50 mg/kg of fluconazole was 3 hours.[A178792] 

Peak plasma concentrations (Cmax) in fasting and healthy volunteers occur between 1-2 hours post-dose.[FDA label] Steady-state concentrations are achieved within 5 to 10 days after oral doses of 50-400 mg administered once daily. Administration of a loading dose on the first day of fluconazole treatment,  or twice the usual daily dose, leads to plasma concentrations close to steady-state by the second day.[FDA label] Mean AUC (area under the curve) was 20.3 in healthy volunteers receiving 25 mg of fluconazole.[A178792]

**A note on the capsule and powder form and malabsorption syndromes**

The capsule forms of fluconazole often contain lactose and should not be administered with hereditary galactose intolerance, _Lapp lactase enzyme_ deficiency, or malabsorption of glucose/galactose.[FDA label] The powder form, used for the oral suspension, lists sucrose as an ingredient and should not be used in patients who have been diagnosed with fructose, glucose/galactose malabsorption, and _sucrase-isomaltase_ enzyme deficiency.[FDA label]",,"The terminal elimination half-life in the plasma is approximately 30 hours (range: 20-50 hours) after oral administration.[FDA label]
The long plasma elimination half-life supports a single dose therapy for vaginal candidiasis, once daily and once weekly dosing for other indications.[L6496]. Patients with renal failure may require dosage adjustment, and half-life can be significantly increased in these patients.[A178792]
",200 mg,Oral,solid,slightly soluble in water,0.5,1.39,12.71,2.56,OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1,,,,,0,200,306.1040654,3,3,2,2,0,0
89,04/06/2019 00:00,DB00197,Troglitazone,Absorbed rapidly. Food increases the extent of absorption by 30% to 85%.,0.99,16-34 hours,,,solid,,3.6,0.00121,6.61,-4.6,CC1=C(C)C2=C(CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)O2)C(C)=C1O,0.99,0.99,16,34,0,,441.160994,4,2,2,0,1,2
90,02/07/2019 00:00,DB00198,Oseltamivir,"Oseltamivir is readily absorbed from the gastrointestinal tract after oral administration of oseltamivir phosphate (pro-drug) and is extensively converted by predominantly hepatic esterases to the active metabolite (oseltamivir carboxylate) [F3094, F3097, L5161, F3115]. At least 75 % of an oral dose reaches the systemic circulation as the active metabolite [F3094, F3097, L5161, F3115]. Exposure to the pro-drug is less than 5 % relative to the active metabolite [F3094, F3097, L5161, F3115]. Plasma concentrations of both pro-drug and active metabolite are proportional to dose and are unaffected by co-administration with food [F3094, F3097, L5161, F3115].",%,"Plasma concentrations of oseltamivir declined with a half-life of 1 to 3 hours in most subjects after oral administration, although plasma concentrations of oseltamivir carboxylate declined with a half-life of 6 to 10 hours in most subjects after oral administration [F3094, F3097].",30 mg/1,Oral,solid,Soluble,1,0.686,14.03,9.31,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,,,,,0,30,312.2049074,1,0,0,0,0,0
91,02/07/2019 00:00,DB00199,Erythromycin,"Orally administered erythromycin stearate is readily and reliably absorbed. Optimal serum levels of erythromycin are reached when it is taken in the fasting state or immediately before meals [F3322].

Erythromycin is well known for its highly variable bioavailability (18-45%) [A174451] after oral ingestion and its susceptibility to be degraded under acidic conditions [A174448]. ",0.93,"3.5 h [A174451] 

In patients with liver disease, the half-life has been shown to be significantly increased, however, this is of little clinical significance [F3322]. ",20 mg/1g,Topical,solid,Soluble in water at 2mg/ml,2.6,0.459,12.44,8.38,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0.93,0.93,,,0,,733.4612412,3,0,3,0,3,3
92,02/07/2019 00:00,DB00201,Caffeine,Readily absorbed after oral or parenteral administration. The peak plasma level for caffeine range from 6-10mg/L and the mean time to reach peak concentration ranged from 30 minutes to 2 hours.,,"3 to 7 hours in adults, 65 to 130 hours in neonates",201,Oral,solid,2.16E+004 mg/L (at 25 Â°C),-0.07,11,,-0.92,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,,,,,0,,194.0803756,2,2,2,2,0,0
93,02/07/2019 00:00,DB00202,Succinylcholine,,,,20 mg/1mL,Intramuscular; Intravenous; Parenteral,solid,,,0.000757,,-6.8,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,,,,,2,,290.2194603,0,0,0,0,0,0
94,02/07/2019 00:00,DB00203,Sildenafil,"Sildenafil is known to be quickly absorbed, with maximum plasma concentrations being observed within 30-120 minutes (with a median of 60 minutes) of oral administration in a fasting patient [F3850, F3853, F3856, F3859, F3883, F3886, L5611, L5614]. Moreover, the mean absolute bioavailability observed for sildenafil is about 41% (from a range of 25-63%) [F3850, F3853, F3856, F3859, F3883, F3886, L5611, L5614]. In particular, after oral three times a day dosing of sildenafil, the AUC and Cmax increase in proportion with dose over the recommended dosage range of 25-100 mg [F3850, F3853, F3856, F3859, F3883, F3886, L5611, L5614].

When used in pulmonary arterial hypertension patients, however, the oral bioavailability of sildenafil after a dosing regimen of 80 mg three times a day, was on average 43% greater than compared to the lower doses [F3850, F3853, F3856, F3859, F3883, F3886, L5611, L5614].

Finally, if sildenafil is administered orally with food, the rate of absorption is observed to be decreased with a mean delay in Tmax of about 60 minutes and a mean decrease in Cmax of approximately 29% [F3850, F3853, F3856, F3859, F3883, F3886, L5611, L5614]. Regardless, the extent of absorption is not observed to be significantly affected as the recorded AUC decreased by only about 11 % [F3850, F3853, F3856, F3859, F3883, F3886, L5611, L5614].",0.96,"The terminal phase half-life observed for sildenafil is approximately 3 to 5 hours [F3850, F3853, F3856, F3859, F3883, F3886, L5611, L5614]. ",100 mg,Oral,solid,3.5 mg/mL,1.9,0.433,7.27,5.97,CCCC1=NN(C)C2=C1NC(=NC2=O)C1=C(OCC)C=CC(=C1)S(=O)(=O)N1CCN(C)CC1,0.96,0.96,,,0,100,474.2049244,4,3,3,2,1,1
95,04/06/2019 00:00,DB00204,Dofetilide,>90%,0.6,10 hours,125 ug/1,Oral,solid,,2.1,0.0198,10.15,8.99,CN(CCOC1=CC=C(NS(C)(=O)=O)C=C1)CCC1=CC=C(NS(C)(=O)=O)C=C1,0.6,0.6,10,10,0,0.125,441.139213,2,2,0,0,0,0
96,04/06/2019 00:00,DB00205,Pyrimethamine,Well absorbed with peak levels occurring between 2 to 6 hours following administration,0.87,96 hours,25 mg/1,Oral,solid,121 mg/L,2.69,0.179,17.22,7.77,CCC1=C(C(N)=NC(N)=N1)C1=CC=C(Cl)C=C1,0.87,0.87,96,96,0,25,248.0828741,2,2,1,1,0,0
97,04/06/2019 00:00,DB00206,Reserpine,,0.62,,.25 mg,Oral,solid,73 mg/L (at 30 Â°C),3.2,0.0113,16.29,7.39,[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2,0.62,0.62,,,0,0.25,608.2733809,6,3,3,1,1,2
98,02/07/2019 00:00,DB00207,Azithromycin,"Bioavailability of azithromycin is 37% following oral administration. Absorption is not affected by food.  Macrolide absorption in the intestines is believed to be mediated by P-glycoprotein (ABCB1) efflux transporters, which are known to be encoded by the _ABCB1_ gene [A174175]. ",0.51,Terminal elimination half-life: 68 hours [FDA label],250 mg,Oral,solid,"soluble in ethanol and DSMO, minimally soluble in water",3.03,0.514,12.43,9.57,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,0.51,0.51,,,0,250,748.5085257,3,0,3,0,3,3
99,02/07/2019 00:00,DB00208,Ticlopidine,Absorption is greater than 80%. Food increases absorption by approximately 20%.,0.15,"Half-life following a single 250-mg dose is approximately 7.9 hours in subjects 20 to 43 years of age and 12.6 hours in subjects 65 to 76 years of age. With repeated dosing (250 mg twice a day), half-life is about 4 days in subjects 20 to 43 years of age and about 5 days in subjects 65 to 76 years of age.",250 mg,Oral,solid,Freely soluble,2.9,0.0219,,7.31,ClC1=CC=CC=C1CN1CCC2=C(C1)C=CS2,0.15,0.15,,,0,250,263.0535481,3,2,2,1,0,1
100,02/07/2019 00:00,DB00209,Trospium,0.096,50-85%,20 hours,60 mg,Oral,solid,,,6.68E-05,11.05,-4.5,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1)[N+]21CCCC1,0.5,0.85,20,20,1,60,392.2220202,5,2,3,0,3,3
101,02/07/2019 00:00,DB00210,Adapalene,Adapalene displays a limited absorption potential across the human skin. Only trace amounts (<0.25 ng/mL) of parent substance have been found in the plasma of acne patients following chronic topical application of adapalene in controlled clinical trials,,,0.1 g/100g,Topical,solid,Practically Insoluble,8.6,4.01E-06,3.99,-4.8,COC1=C(C=C(C=C1)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O)C12CC3CC(CC(C3)C1)C2,,,,,0,,412.2038448,7,3,0,0,0,0
102,02/07/2019 00:00,DB00211,Midodrine,"Rapidly absorbed following oral administration. The peak plasma concentrations of the prodrug, desglymidodrine, is reached about half an hour following drug administration. The metabolites reach their peak plasma concentrations at about 1 to 2 hours following drug administration. The absolute bioavailability of midodrine (measured as desglymidodrine) is 93% and is not affected by food. As desglymidodrine displays poor diffusibility across the blood-brain barrier, it is expected to have minimal effects on the central nervous system. ",,The metabolites display a half-life of about 3 to 4 hours.,5 mg,Oral,solid,Soluble,-0.5,4.45,13.77,8.14,COC1=CC(C(O)CNC(=O)CN)=C(OC)C=C1,,,,,0,5,254.1266571,1,1,0,0,0,0
103,04/06/2019 00:00,DB00212,Remikiren,Absorbed following oral administration.,0.83,,,,solid,,3.9,0.0128,5.47,6.49,[H][C@@](CC1=CC=CC=C1)(CS(=O)(=O)C(C)(C)C)C(O)=N[C@@]([H])(CC1=CN=CN1)C(O)=N[C@@]([H])(CC1CCCCC1)[C@@]([H])(O)[C@@]([H])(O)C1CC1,0.83,0.83,,,0,,630.3451063,4,2,1,1,0,0
104,02/07/2019 00:00,DB00213,Pantoprazole,"Pantoprazole is absorbed after oral administration as an enteric-coated tablet with maximum plasma concentrations attained within 2 â€“ 3 hours and a bioavailability of 77% that does not change with multiple dosing [A174247]. Following an oral dose of 40mg, the Cmax is approximately 2.5 Î¼g/mL with a tmax of 2 to 3 hours. The AUC is approximately 5 Î¼g.h/mL. There is no food effect on AUC (bioavailability) and Cmax[F4486].

Delayed-release tablets are prepared as enteric-coated tablets so that absorption of pantoprazole begins only after the tablet leaves the stomach.",0.98,About 1 hour [F3202].,20 mg,Oral,solid,Freely soluble in water.,2.05,0.495,9.15,3.55,COC1=C(OC)C(CS(=O)C2=NC3=C(N2)C=C(OC(F)F)C=C3)=NC=C1,0.98,0.98,,,0,20,383.0751334,3,3,2,2,0,0
